timestamp_ms,sharpness,stability,passes,streak,command
598250251,1161.527943671064,1.1144791666666667,1,1,none
598250285,1167.2687045296414,1.6773567708333332,1,2,none
598250318,1148.0537406482847,1.6691276041666667,1,3,none
598250518,1132.5824652186175,10.048203125,0,0,none
598250551,1119.262128596369,2.57328125,1,1,none
598250585,1064.5229681558087,5.928776041666667,1,2,none
598250618,685.4943573788208,7.9929427083333335,0,0,none
598250651,976.756248900659,6.838984375,0,0,none
598250685,1021.5603567053832,3.851354166666667,1,1,none
598250718,1089.9991162897984,2.610611979166667,1,2,none
598250751,1017.9186152120193,2.5320833333333335,1,3,none
598250785,820.8062871516373,5.2405078125,1,4,none
598250818,987.1778090556196,10.347083333333334,0,0,none
598250851,1025.4519847872068,2.3140755208333332,1,1,none
598250885,1053.5709377602038,3.6850651041666667,1,2,none
598250918,478.7756751188528,5.354388020833333,1,3,none
598250951,971.4255927424894,8.714205729166666,0,0,none
598250985,993.6068573975357,6.166041666666667,0,0,none
598251018,1013.2623696788833,6.5730208333333335,0,0,none
598251051,835.2094882534856,6.690338541666667,0,0,none
598251085,929.3168032489524,8.527239583333333,0,0,none
598251118,196.15476908973267,15.4855078125,0,0,none
598251151,228.94283970716984,16.743984375,0,0,none
598251185,923.1789615782792,12.205572916666666,0,0,none
598251218,1015.1104521545319,6.965247395833333,0,0,none
598251251,691.6980137162327,11.376588541666667,0,0,none
598251285,697.5085153111356,12.4085546875,0,0,none
598251318,585.7595381005207,10.176471354166667,0,0,none
598251351,561.7289512254339,10.497799479166666,0,0,none
598251385,749.6230877686377,11.813606770833333,0,0,none
598251418,1113.8941676762147,9.479192708333333,0,0,none
598251451,1188.425274794964,6.335442708333333,0,0,none
598251485,1191.164343941913,3.700872395833333,1,1,none
598251518,1219.907239346782,4.916979166666667,1,2,none
598251551,1100.7478459317679,6.749557291666667,0,0,none
598251585,748.8506593340887,12.247278645833333,0,0,none
598251618,686.3584748684234,11.099947916666666,0,0,none
598251651,559.7644414888371,13.359153645833333,0,0,none
598251685,608.0947463418107,14.081223958333334,0,0,none
598251718,705.1853145728517,11.6317578125,0,0,none
598251751,261.5768982878823,14.054583333333333,0,0,none
598251785,297.48595108874,18.1067578125,0,0,none
598251818,601.3466690133428,16.466875,0,0,none
598251851,638.3558331399419,13.2005078125,0,0,none
598251885,536.0296985593181,15.569453125,0,0,none
598251918,320.08225095509414,17.1469140625,0,0,none
598251951,343.9444379026225,17.7355859375,0,0,none
598251985,797.8440866827259,12.57828125,0,0,none
598252018,871.9418850367404,7.6447526041666665,0,0,none
598252051,736.9736775911546,9.037135416666667,0,0,none
598252085,818.733219951576,10.883411458333333,0,0,none
598252118,837.3282523619253,6.327669270833334,0,0,none
598252151,878.9746486760195,6.267890625,0,0,none
598252185,887.6308123321576,5.259049479166666,1,1,none
598252218,887.6086507121853,4.327513020833333,1,2,none
598252251,903.4569838578741,3.9327734375,1,3,none
598252285,899.1777538417136,5.386002604166666,1,4,none
598252318,945.6980799319288,4.843736979166667,1,5,none
598252351,984.6466654783288,3.7059375,1,6,none
598252385,957.7533711624034,5.5109765625,1,7,none
598252418,1037.867113076148,5.6346875,1,8,capture
598252451,1080.517681673742,3.0003776041666668,1,9,none
598252485,1064.187709648529,4.596966145833333,1,10,none
598252518,1048.816280789534,6.426302083333334,0,0,finalize
598252551,1091.5275871026624,4.553958333333333,1,1,none
598252585,1064.16465798306,5.9542838541666665,1,2,none
598252618,779.7184886114239,8.758216145833334,0,0,none
598252651,321.0259769157316,11.974401041666667,0,0,none
598252685,337.67770022782355,14.434700520833333,0,0,none
598252718,592.3487637755386,11.1579296875,0,0,none
598252751,528.561581666256,10.171354166666667,0,0,none
598252785,1020.22688416909,9.115703125,0,0,none
598252818,1069.1634439401794,3.0693098958333334,1,1,none
598252851,1092.3354807176363,3.980807291666667,1,2,none
598252885,1128.0133529484851,3.1334244791666666,1,3,none
598252918,1128.6512496663413,2.1534244791666666,1,4,none
598252951,1131.3490485773323,2.0888932291666666,1,5,none
598252985,1125.3425202194392,2.1636458333333333,1,6,none
598253018,1137.707975458732,1.226640625,1,7,none
598253051,1145.7405687101902,1.7936328125,1,8,capture
598253085,1140.3429011478875,2.2336848958333335,1,9,none
598253118,1121.4398806388722,2.449921875,1,10,none
598253151,1131.9084924729984,1.9871354166666666,1,11,none
598253185,1149.1308512871778,1.9201692708333333,1,12,none
598253218,1142.5983889936656,1.534765625,1,13,none
598253251,1130.877527617578,1.6584505208333333,1,14,none
598253285,1123.3408051322149,2.519921875,1,15,none
598253318,1165.0900100306005,3.8167838541666668,1,16,none
598253351,1164.566343402619,3.5732942708333333,1,17,none
598253385,1183.0720362045934,4.207526041666667,1,18,none
598253418,1146.177306486154,3.657864583333333,1,19,none
598253451,1087.6640769403623,4.164049479166667,1,20,capture
598253485,1080.2507264264505,4.5558203125,1,21,none
598253518,1070.177114346496,4.559010416666666,1,22,none
598253551,1085.5105264330864,4.679791666666667,1,23,none
598253585,1050.7968878102968,5.673111979166666,1,24,none
598253618,1042.5577300317161,5.7775390625,1,25,none
598253651,1106.2932710174234,4.534088541666667,1,26,none
598253685,1078.6745098619865,3.8880598958333334,1,27,none
598253718,1071.2144998884246,4.3758203125,1,28,none
598253751,1065.041949264925,4.403059895833334,1,29,none
598253785,1098.0587438353489,4.19109375,1,30,none
598253818,1107.279241562637,2.9147916666666664,1,31,none
598253851,1060.8439211777034,4.044791666666667,1,32,capture
598253885,1076.7696069197893,4.059583333333333,1,33,none
598253918,1096.2867307534214,4.043893229166667,1,34,none
598253951,1077.0011764907765,4.779205729166667,1,35,none
598253985,1098.5880183343972,5.3542578125,1,36,none
598254018,1082.4796448519935,4.601536458333333,1,37,none
598254051,1133.2549181734064,4.047955729166667,1,38,none
598254085,1205.2624856251352,4.042291666666666,1,39,none
598254118,1225.301015753016,4.1226171875,1,40,none
598254151,1169.1115901324965,5.0495833333333335,1,41,none
598254185,1214.9530831582733,5.194752604166666,1,42,none
598254218,1186.624493891645,5.090520833333334,1,43,none
598254251,1152.4113947877784,4.966028645833333,1,44,capture
598254285,1177.9889394136744,4.9171354166666665,1,0,finalize
598254318,1150.2665684013155,5.286796875,1,1,none
598254351,1166.8290724990322,4.4821875,1,2,none
598254385,1201.9330998307573,4.76046875,1,3,none
598254418,1127.0733486371953,5.5483203125,1,4,none
598254451,1121.4435301694862,4.235546875,1,5,none
598254485,1104.0736168318183,4.290924479166667,1,6,none
598254518,1135.47383311934,5.0408723958333335,1,7,none
598254551,1055.4401888321486,7.2531119791666665,0,0,none
598254585,1070.7586522744223,7.328736979166667,0,0,none
598254618,1097.9701426167953,5.666341145833333,1,1,none
598254651,1126.8925745245222,4.534153645833333,1,2,none
598254685,1126.615819578203,3.7104427083333333,1,3,none
598254718,1083.0108476080525,5.194036458333334,1,4,none
598254751,1084.3788117233505,6.540625,0,0,none
598254785,1080.7801897792324,6.869427083333333,0,0,none
598254818,1083.0055668886616,7.422565104166667,0,0,none
598254851,1043.1721549094373,8.209583333333333,0,0,none
598254885,989.1510903503166,9.7128125,0,0,none
598254918,977.4777489193208,10.224231770833333,0,0,none
598254951,938.6769329603766,12.304388020833333,0,0,none
598254985,893.5891922050931,13.230638020833334,0,0,none
598255018,763.5524205960105,13.522526041666667,0,0,none
598255051,810.3622589208377,12.42890625,0,0,none
598255085,901.2040713819016,10.4909375,0,0,none
598255118,893.0061041714029,8.91,0,0,none
598255151,973.8929069395787,6.9715364583333335,0,0,none
598255185,1002.8398549537015,6.082734375,0,0,none
598255218,1150.285650302359,5.420455729166667,1,1,none
598255251,1008.9867659631649,7.175299479166667,0,0,none
598255285,1006.9107428497963,9.204739583333334,0,0,none
598255318,1073.1760968426627,5.762265625,1,1,none
598255351,1117.4721266435708,4.8152473958333335,1,2,none
598255385,1078.5387741277834,4.974309895833334,1,3,none
598255418,1058.1387600759945,5.091731770833333,1,4,none
598255451,1095.4925838909267,5.513268229166667,1,5,none
598255485,1097.3277168258462,6.795,0,0,none
598255518,1123.9705783597128,3.4148567708333335,1,1,none
598255551,1108.5075694752734,3.587734375,1,2,none
598255585,1096.3393270757022,5.5162109375,1,3,none
598255618,1116.7149054499607,4.617252604166667,1,4,none
598255651,1099.6506418975287,3.4704817708333335,1,5,none
598255685,1106.1475899225102,4.6912890625,1,6,none
598255718,1187.2969641501747,3.1361848958333334,1,7,none
598255751,1128.226294099963,3.2090104166666666,1,8,capture
598255785,1107.4665552025892,3.295768229166667,1,9,none
598255818,1159.6854494602203,3.0636328125,1,10,none
598255851,1150.6665624451362,1.7836458333333334,1,11,none
598255885,1149.589380146477,3.291015625,1,12,none
598255918,1178.294713573484,3.3330598958333333,1,13,none
598255951,1184.2109028856448,3.8136328125,1,14,none
598255985,1164.6606649647204,3.237434895833333,1,15,none
598256018,1183.5357019813907,3.390078125,1,16,none
598256051,1192.9325235694275,1.9676302083333332,1,17,none
598256085,1224.7880379048358,1.8493098958333334,1,18,none
598256118,1212.1567902143581,2.4731380208333333,1,19,none
598256151,1200.0013162525636,2.1412890625,1,20,capture
598256185,1158.903258872288,3.325078125,1,21,none
598256218,1130.3655956234538,4.2896484375,1,22,none
598256251,1117.609825868655,6.4983984375,0,0,finalize
598256285,1059.5636208615472,6.619505208333333,0,0,none
598256318,1031.3966555250597,6.642955729166666,0,0,none
598256351,815.9784208240707,9.268111979166667,0,0,none
598256385,695.395930819434,11.584348958333333,0,0,none
598256418,594.3046892290516,11.6844140625,0,0,none
598256451,544.9524526433962,12.188216145833334,0,0,none
598256485,520.3933855093284,11.976640625,0,0,none
598256518,567.9191538362251,15.09953125,0,0,none
598256551,517.2451779991623,21.268125,0,0,none
598256585,351.87946727895746,22.910703125,0,0,none
598256618,453.10726755660835,17.871315104166666,0,0,none
598256651,534.9966167076774,10.133255208333333,0,0,none
598256685,467.78702364642515,10.589244791666667,0,0,none
598256718,396.8351138839931,12.8284765625,0,0,none
598256751,383.210333366379,13.376484375,0,0,none
598256785,279.18504524224335,15.564075520833333,0,0,none
598256818,284.8517836027185,15.434895833333334,0,0,none
598256851,111.54658662880895,13.70875,0,0,none
598256885,203.1230468836471,12.736966145833334,0,0,none
598256918,278.82911841870475,10.860807291666667,0,0,none
598256951,185.77232733745743,10.793841145833333,0,0,none
598256985,113.85521930939919,13.4380078125,0,0,none
598257018,299.155599713971,11.250572916666666,0,0,none
598257051,384.77488368217405,11.506692708333333,0,0,none
598257085,183.578077001747,11.083020833333334,0,0,none
598257118,165.67803011654826,14.099427083333333,0,0,none
598257151,333.5178240812725,14.606302083333333,0,0,none
598257185,343.9237667627239,16.294348958333334,0,0,none
598257218,305.1992398115194,14.324192708333333,0,0,none
598257251,349.3918607257155,11.374557291666667,0,0,none
598257285,260.6329944929339,11.766471354166667,0,0,none
598257318,186.72897311902932,14.218997395833334,0,0,none
598257351,196.23717605956375,15.337356770833333,0,0,none
598257385,197.72215100449048,12.186302083333333,0,0,none
598257418,161.59098366571445,11.6284765625,0,0,none
598257451,239.4064730079203,9.865494791666666,0,0,none
598257485,121.44111379116316,12.440052083333333,0,0,none
598257518,123.88884631746582,11.4283984375,0,0,none
598257551,155.54104971395438,10.536783854166666,0,0,none
598257585,321.3842862525964,10.360768229166666,0,0,none
598257618,248.96883344812107,10.23296875,0,0,none
598257651,294.98081691719403,19.320416666666667,0,0,none
598257685,130.0298655322005,34.11147135416667,0,0,none
598257718,249.07680825822257,32.005924479166666,0,0,none
598257751,512.5654220704819,20.64640625,0,0,none
598257785,786.6041026920404,16.1682421875,0,0,none
598257818,388.57894332790175,18.5842578125,0,0,none
598257851,502.8429667136262,17.295833333333334,0,0,none
598257885,736.8308769928441,13.273177083333334,0,0,none
598257918,873.6597260077918,9.630768229166666,0,0,none
598257951,826.0512563927979,7.904856770833334,0,0,none
598257985,716.2019802113182,7.987890625,0,0,none
598258018,654.702378861449,8.901184895833333,0,0,none
598258051,633.8110276771832,10.553333333333333,0,0,none
598258085,469.1254876349356,11.4189453125,0,0,none
598258118,413.34332141385863,12.425638020833333,0,0,none
598258151,406.0987642746598,12.32875,0,0,none
598258185,519.4996942527491,13.462369791666667,0,0,none
598258218,687.5925410685289,13.5027734375,0,0,none
598258251,860.0431983952042,11.918385416666666,0,0,none
598258285,983.1467489059369,9.4843359375,0,0,none
598258318,961.7861864756512,9.9849609375,0,0,none
598258351,951.8512786263334,10.102903645833333,0,0,none
598258385,959.583486540841,10.33,0,0,none
598258418,814.5742691402572,11.666888020833333,0,0,none
598258451,897.7658417837011,11.180859375,0,0,none
598258485,992.2789218277724,10.307799479166667,0,0,none
598258518,1117.922001745749,10.407096354166667,0,0,none
598258551,1168.5729132484985,8.9173046875,0,0,none
598258585,1184.8073196629744,8.374205729166667,0,0,none
598258618,1231.7721345001817,7.5769921875,0,0,none
598258651,1071.3217524565582,8.780520833333334,0,0,none
598258685,861.0104016664079,10.969153645833334,0,0,none
598258718,696.3093381147962,8.976549479166666,0,0,none
598258751,650.6567821161649,5.8039322916666665,1,1,none
598258785,567.951732853215,6.393346354166667,0,0,none
598258818,424.0898011350304,7.0776171875,0,0,none
598258851,380.50656077336106,9.8117578125,0,0,none
598258885,374.34999444933254,11.31453125,0,0,none
598258918,363.90875286307016,10.881341145833334,0,0,none
598258951,327.84817681740816,16.1693359375,0,0,none
598258985,306.901257726127,17.277005208333332,0,0,none
598259018,360.15401253217976,16.275703125,0,0,none
598259051,492.27042336821785,14.571354166666667,0,0,none
598259085,413.1042700161756,14.080611979166667,0,0,none
598259118,520.0651125582616,12.628307291666667,0,0,none
598259151,575.6047047824986,11.006223958333333,0,0,none
598259185,589.5779599694393,9.994557291666666,0,0,none
598259218,631.7771511965134,9.088268229166667,0,0,none
598259251,689.1977278844232,10.099713541666667,0,0,none
598259285,736.4515462660399,8.732981770833334,0,0,none
598259318,832.7188823316202,7.7671484375,0,0,none
598259351,824.617335921448,6.985221354166667,0,0,none
598259385,800.836484306306,7.0177213541666665,0,0,none
598259418,777.1447799336266,6.70015625,0,0,none
598259451,840.4716220769226,6.3625390625,0,0,none
598259485,959.2792851097817,5.3826171875,1,1,none
598259518,990.0190215950192,5.451002604166667,1,2,none
598259551,1027.1061988920685,3.8472526041666666,1,3,none
598259585,1042.0899610702866,2.9478515625,1,4,none
598259618,1034.4377879457859,3.4972135416666665,1,5,none
598259651,1032.6741309935699,3.97171875,1,6,none
598259685,1000.2304242870687,4.659075520833333,1,7,none
598259718,998.6526729656465,4.135182291666666,1,8,capture
598259751,1000.1265018203724,3.9594921875,1,9,none
598259785,950.170890241458,5.116549479166666,1,10,none
598259818,1031.962473205031,4.047408854166667,1,11,none
598259851,1035.8851335121126,5.066966145833334,1,12,none
598259885,920.7200215854077,6.1652213541666665,0,0,finalize
598259918,948.5940024576413,6.680247395833334,0,0,none
598259951,949.5415185207261,6.001184895833333,0,0,none
598259985,1007.0549689066044,5.129713541666667,1,1,none
598260018,1005.8678878806912,6.3212109375,0,0,none
598260051,1047.3152551723194,6.4924609375,0,0,none
598260085,1029.625036666116,4.957239583333333,1,1,none
598260118,977.8577804981576,6.4598177083333335,0,0,none
598260151,963.7591420688993,6.9848046875,0,0,none
598260185,936.857232235274,7.406315104166667,0,0,none
598260218,1001.0463069877432,6.3012890625,0,0,none
598260251,987.4357861480962,6.0170703125,0,0,none
