timestamp_ms,sharpness,stability,passes,streak,command
598226751,78.99327884131824,22.583268229166666,0,0,none
598226785,75.44752553696006,27.0629296875,0,0,none
598226818,71.946120606676,27.257513020833333,0,0,none
598226851,55.74618142163294,26.925182291666665,0,0,none
598226885,46.51918239705993,26.694270833333334,0,0,none
598226918,54.880606841749675,27.5100390625,0,0,none
598226951,89.9908397640672,20.098268229166667,0,0,none
598226985,131.23845953039284,15.875703125,0,0,none
598227018,127.02240606976497,14.149856770833333,0,0,none
598227051,327.42122326003397,12.567955729166666,0,0,none
598227085,350.7071770924915,10.596028645833334,0,0,none
598227118,127.62701694695149,12.17296875,0,0,none
598227151,115.44455477466676,12.855455729166666,0,0,none
598227185,58.25864911960638,16.215963541666667,0,0,none
598227218,70.84427719251515,17.509544270833334,0,0,none
598227251,120.55439529835067,16.104283854166667,0,0,none
598227285,309.1808562925656,15.212708333333333,0,0,none
598227318,232.17907521450283,16.083658854166668,0,0,none
598227351,187.0793436234391,18.974192708333334,0,0,none
598227385,118.85313166373915,19.562578125,0,0,none
598227418,135.74928916187753,17.280885416666667,0,0,none
598227451,164.09147243785725,17.156080729166668,0,0,none
598227485,322.78449317378335,15.333619791666667,0,0,none
598227518,274.64133719298593,12.4110546875,0,0,none
598227551,155.95366255783406,13.8553515625,0,0,none
598227585,182.11399991487812,16.673255208333334,0,0,none
598227618,205.28712562793356,15.30765625,0,0,none
598227651,99.46953694100931,18.293333333333333,0,0,none
598227685,201.83528105380043,19.950690104166668,0,0,none
598227718,701.8461094758023,13.428619791666666,0,0,none
598227751,646.8463913776652,9.032044270833333,0,0,none
598227785,474.7962946526938,12.825286458333334,0,0,none
598227818,499.03368975522835,13.4087890625,0,0,none
598227851,549.6303646993669,12.431236979166666,0,0,none
598227885,478.3303725967593,14.7316015625,0,0,none
598227918,476.01907855244514,14.602877604166666,0,0,none
598227951,340.57283512931207,16.501822916666665,0,0,none
598227985,365.3995213076261,17.6479296875,0,0,none
598228018,319.4167393402122,18.930364583333333,0,0,none
598228051,183.28144785633282,22.7331640625,0,0,none
598228085,119.5667549876525,28.791575520833334,0,0,none
598228118,182.203007182218,29.855690104166666,0,0,none
598228151,210.88560617830083,25.61265625,0,0,none
598228185,157.51657842424137,29.3656640625,0,0,none
598228218,163.05929573104552,34.038684895833335,0,0,none
598228251,201.5545824893943,30.696002604166665,0,0,none
598228285,195.42290445153552,28.689557291666667,0,0,none
598228318,163.45418918288038,33.62743489583333,0,0,none
598228351,197.22783188551668,35.12846354166667,0,0,none
598228385,284.12419584908633,27.025403645833332,0,0,none
598228418,330.7320110229853,20.7636328125,0,0,none
598228451,478.34614269607914,20.054700520833332,0,0,none
598228485,1207.0260485201557,12.961744791666666,0,0,none
598228518,1147.3613615229492,7.577669270833334,0,0,none
598228551,697.6631131892094,12.7526171875,0,0,none
598228585,383.1045458388508,17.568046875,0,0,none
598228618,575.9315672134384,16.76828125,0,0,none
598228651,486.0146361373691,15.408424479166667,0,0,none
598228685,409.86475455817293,16.852734375,0,0,none
598228718,385.20772845607155,17.999388020833333,0,0,none
598228751,403.90165871177487,16.1142578125,0,0,none
598228785,228.17107298231002,18.021041666666665,0,0,none
598228818,179.008038196676,22.697473958333333,0,0,none
598228851,253.2027284117774,21.353151041666667,0,0,none
598228885,202.7956814181637,20.2453515625,0,0,none
598228918,217.99273405884037,21.623880208333333,0,0,none
598228951,218.12863008985278,18.881002604166667,0,0,none
598228985,324.65611459893296,18.1853515625,0,0,none
598229018,460.70659587992844,14.959192708333333,0,0,none
598229051,525.6853056169522,13.648776041666666,0,0,none
598229085,496.7381695882969,13.5494921875,0,0,none
598229118,167.27299354395078,19.404466145833332,0,0,none
598229151,458.51426287572946,15.39546875,0,0,none
598229185,409.0278378788465,11.770377604166667,0,0,none
598229218,594.1128231723587,10.330625,0,0,none
598229251,780.9267159650421,8.413489583333334,0,0,none
598229285,378.1895726753416,8.024947916666667,0,0,none
598229318,215.32064850525052,20.233919270833333,0,0,none
598229351,941.4035328178906,11.301510416666666,0,0,none
598229385,907.7094011832879,4.778528645833333,1,1,none
598229418,421.41296592820953,7.914505208333333,0,0,none
598229451,384.2484663910727,15.650794270833334,0,0,none
598229485,439.4566913754801,11.532109375,0,0,none
598229518,146.41219181255454,21.169322916666665,0,0,none
598229551,106.66473458672658,35.80024739583333,0,0,none
598229585,184.07835042727888,35.87552083333333,0,0,none
598229618,275.4590914292758,24.949635416666666,0,0,none
598229651,188.2406953502752,33.21213541666667,0,0,none
598229685,343.3117723115185,31.773815104166665,0,0,none
598229718,338.73226291891893,29.00311197916667,0,0,none
598229751,1196.3073401810623,23.249505208333332,0,0,none
598229785,1087.8488858823323,16.515403645833334,0,0,none
598229818,421.24336824179545,27.877109375,0,0,none
598229851,1580.634900660995,20.969453125,0,0,none
598229885,1727.8216730013194,15.123424479166667,0,0,none
598229918,2056.851001353605,13.679505208333333,0,0,none
598229951,2166.4157156506985,10.589010416666667,0,0,none
598229985,1210.1483809670847,15.498098958333333,0,0,none
598230008,648.4966946905176,17.507265625,0,0,none
598230041,818.9499251803207,18.938411458333334,0,0,none
598230075,439.53977617195324,21.706393229166668,0,0,none
598230108,159.04441132025585,43.870182291666666,0,0,none
598230141,89.45212913553168,55.26251302083333,0,0,none
598230175,67.80290330048771,54.285807291666664,0,0,none
598230208,73.08773921410054,59.2286328125,0,0,none
598230251,206.4632572458478,39.19356770833333,0,0,none
598230285,225.3680020307008,16.1926171875,0,0,none
598230318,50.092103980655075,20.802578125,0,0,none
598230351,53.984317442066285,34.61420572916666,0,0,none
598230385,65.93519993995686,32.84255208333333,0,0,none
598230418,52.600465405345574,29.072122395833333,0,0,none
598230451,51.12295898821489,25.804361979166668,0,0,none
598230485,79.47242570305194,23.323111979166665,0,0,none
598230518,219.26276655756155,19.061015625,0,0,none
598230551,205.7570007725132,15.498684895833334,0,0,none
598230585,185.00007945768303,16.0309765625,0,0,none
598230618,450.19639485360176,13.418229166666666,0,0,none
598230651,858.8187430767056,11.698151041666666,0,0,none
598230685,669.8958374928511,12.926927083333334,0,0,none
598230718,662.0957194434116,13.462109375,0,0,none
598230751,1610.2382578430124,11.589518229166666,0,0,none
598230785,1538.5656676759872,8.075013020833333,0,0,none
598230818,1469.4382807772379,10.528580729166666,0,0,none
598230851,1109.0282743989897,12.923098958333334,0,0,none
598230885,827.7558105121722,12.05046875,0,0,none
598230918,569.9120626330443,12.797005208333333,0,0,none
598230951,461.9380377549773,12.892669270833334,0,0,none
598230985,413.9061870401138,12.9936328125,0,0,none
598231018,270.7324420983605,13.357942708333333,0,0,none
598231051,235.23482009166338,16.703294270833332,0,0,none
598231085,191.24819372373722,17.89352864583333,0,0,none
598231118,257.3073920517816,17.122526041666667,0,0,none
598231151,275.53831583991627,15.386458333333334,0,0,none
598231185,357.6963852089883,14.595546875,0,0,none
598231218,367.6562997797001,12.706328125,0,0,none
598231251,383.50663227810054,11.932265625,0,0,none
598231285,422.2939465541136,10.534505208333334,0,0,none
598231318,512.8527218515549,11.3601171875,0,0,none
598231351,554.9985854432588,10.900716145833334,0,0,none
598231385,649.0321310402787,9.292591145833333,0,0,none
598231418,747.5395158270975,9.70734375,0,0,none
598231451,739.899796835612,8.6351953125,0,0,none
598231485,649.9634366209924,11.236106770833333,0,0,none
598231518,917.0087238065707,8.030559895833333,0,0,none
598231551,977.6923458476223,5.2599088541666665,1,1,none
598231585,995.5221331972992,4.1189583333333335,1,2,none
598231618,810.3659738949852,7.050377604166667,0,0,none
598231651,730.3124113898416,9.3594921875,0,0,none
598231685,530.7029139502569,8.793255208333333,0,0,none
598231718,282.7680359972328,11.821119791666666,0,0,none
598231751,161.50278528683688,13.619986979166667,0,0,none
598231785,144.2296462082973,15.652265625,0,0,none
598231818,218.94538601761286,15.1941015625,0,0,none
598231851,252.10818034188455,14.6190625,0,0,none
598231885,291.37423102691685,15.013033854166666,0,0,none
598231918,274.0375882174256,16.928020833333335,0,0,none
598231951,407.24455080338,15.561640625,0,0,none
598231985,349.5444409936124,13.045716145833333,0,0,none
598232018,453.31130096584525,11.29421875,0,0,none
598232051,562.0015293203957,9.056588541666667,0,0,none
598232085,603.4585428058867,7.871510416666666,0,0,none
598232118,622.945100145301,8.314270833333333,0,0,none
598232151,665.6151234062825,10.5491015625,0,0,none
598232185,764.3043454246398,11.135703125,0,0,none
598232218,802.9906121112124,10.285013020833333,0,0,none
598232251,700.3403234076492,10.159830729166666,0,0,none
598232285,247.0679164209957,12.749153645833333,0,0,none
598232318,225.1543526875426,13.200390625,0,0,none
598232351,327.2922515748913,13.543736979166667,0,0,none
598232385,203.80404515567596,13.4075390625,0,0,none
598232418,198.83194849411714,15.410143229166666,0,0,none
598232451,288.9788025835146,13.9776953125,0,0,none
598232485,185.0993132346371,12.537955729166667,0,0,none
598232518,188.63379167954466,14.249375,0,0,none
598232551,312.95925606838694,13.261432291666667,0,0,none
598232585,590.5114337002715,10.0494921875,0,0,none
598232618,529.0523863808082,8.959153645833334,0,0,none
598232651,606.3814131288112,10.347786458333333,0,0,none
598232685,749.5121958583167,6.718736979166667,0,0,none
598232718,814.0774693259849,5.725924479166666,1,1,none
598232751,622.4003920535959,7.700807291666667,0,0,none
598232785,558.2452854552917,11.522083333333333,0,0,none
598232818,513.1502631012128,11.4307421875,0,0,none
598232851,533.5543565214008,11.164401041666666,0,0,none
598232885,182.29653763724548,13.2742578125,0,0,none
598232918,424.6914480295221,13.403580729166666,0,0,none
598232951,591.2786349999901,9.22609375,0,0,none
598232985,818.1871328697472,8.382265625,0,0,none
598233018,251.0536788829549,8.94640625,0,0,none
598233051,593.5579288689208,12.127174479166667,0,0,none
598233085,742.5642596633373,10.387734375,0,0,none
598233118,867.8688155924667,6.323333333333333,0,0,none
598233151,914.1406868166124,7.659791666666667,0,0,none
598233185,978.1924493556489,6.117604166666666,0,0,none
598233218,873.4314861237915,6.502890625,0,0,none
598233251,785.831783790761,7.855026041666667,0,0,none
598233285,568.5749558597757,8.749986979166666,0,0,none
598233318,439.3587965978523,12.814036458333334,0,0,none
598233351,327.7837006983599,13.437330729166666,0,0,none
598233385,476.64143729008924,12.232174479166666,0,0,none
598233418,457.2049401607158,10.028684895833333,0,0,none
598233451,468.1058598442343,10.558268229166666,0,0,none
598233485,527.7039817055896,10.548098958333334,0,0,none
598233518,739.3471021120879,9.0813671875,0,0,none
598233551,730.62441689762,8.2166015625,0,0,none
598233585,431.11622131506397,11.453190104166667,0,0,none
598233618,588.8606920013764,11.385859375,0,0,none
598233651,832.1054988722536,8.7675,0,0,none
598233685,931.8020584669205,4.440625,1,1,none
598233718,957.2163526484244,3.5270963541666664,1,2,none
598233751,984.0801878955605,3.3800651041666665,1,3,none
598233785,948.0735091115513,4.8023828125,1,4,none
598233818,924.409474472364,6.5837630208333335,0,0,none
598233851,478.97665292374984,9.150885416666666,0,0,none
598233885,437.87082144841827,13.628424479166666,0,0,none
598233918,452.22676130043385,13.405338541666667,0,0,none
598233951,432.0110563480727,12.5900390625,0,0,none
598233985,513.7571893729327,11.2793359375,0,0,none
598234018,390.7887322225535,11.4582421875,0,0,none
598234051,438.18414497916524,13.555026041666666,0,0,none
598234085,584.8606486319529,10.712838541666667,0,0,none
598234118,587.5194349309049,9.9371875,0,0,none
598234151,533.6878839614081,10.469322916666666,0,0,none
598234185,759.5127754874487,9.583645833333334,0,0,none
598234218,763.2623416456958,7.082356770833333,0,0,none
598234251,652.4773983759874,8.10484375,0,0,none
598234285,815.4020905635025,8.283489583333333,0,0,none
598234318,874.3616386614258,6.931276041666667,0,0,none
598234351,870.4499651046033,6.394817708333333,0,0,none
598234385,709.9637207403572,10.047252604166667,0,0,none
598234418,891.4900312221441,8.771640625,0,0,none
598234451,918.7733002419585,5.828190104166667,1,1,none
598234485,939.1922424614517,5.364270833333333,1,2,none
598234518,955.9149717536098,5.7128125,1,3,none
598234551,1004.7124088636145,4.786875,1,4,none
598234585,1024.511730545917,4.664765625,1,5,none
598234618,1063.8964713540572,5.021953125,1,6,none
598234651,1133.4832286922194,3.243828125,1,7,none
598234685,1051.880756584913,3.3572265625,1,8,capture
598234718,1093.593160116363,4.4092578125,1,9,none
598234751,1073.6358141667586,4.09265625,1,10,none
598234785,1062.6166850122595,3.64671875,1,11,none
598234818,1066.5294096339699,3.525091145833333,1,12,none
598234851,1053.089804700107,3.0914453125,1,13,none
598234885,1058.68234058207,3.2822916666666666,1,14,none
598234918,1079.8751314694623,3.0245052083333333,1,15,none
598234951,1097.1591015181575,3.1326171875,1,16,none
598234985,1079.9935699595526,3.673359375,1,17,none
598235018,1064.3185160289413,3.639388020833333,1,18,none
598235051,1063.0713214419366,3.9064973958333336,1,19,none
598235085,1062.3112728195306,4.390677083333333,1,20,capture
598235118,941.2344464279685,6.4580078125,0,0,finalize
598235151,819.0310919207798,8.530078125,0,0,none
598235185,499.3626648537035,9.300950520833334,0,0,none
598235218,531.9501289169085,10.793828125,0,0,none
598235251,507.56149581619064,12.259244791666667,0,0,none
598235285,416.6217156600667,11.616419270833333,0,0,none
598235318,356.823800396683,12.235911458333334,0,0,none
598235351,382.50064382948887,11.496145833333333,0,0,none
598235385,515.6882769832886,11.441627604166667,0,0,none
598235418,436.1119335608653,9.374401041666667,0,0,none
598235451,522.4130298967254,9.369752604166667,0,0,none
598235485,629.2077113653173,9.2302734375,0,0,none
598235518,842.3450171242175,7.087760416666667,0,0,none
598235551,606.3587773522702,7.2580859375,0,0,none
598235585,582.8554760724189,11.49890625,0,0,none
598235618,493.3157075161227,12.691640625,0,0,none
598235651,603.4029861387871,11.971002604166667,0,0,none
598235685,411.2766289198792,11.406432291666667,0,0,none
598235718,336.834862980017,13.033828125,0,0,none
598235751,552.1352069211591,11.9915625,0,0,none
598235785,613.5400867821005,10.030403645833333,0,0,none
598235818,396.6376758159689,11.007291666666667,0,0,none
598235851,496.89434272424586,12.03171875,0,0,none
598235885,352.7483339204004,9.935403645833333,0,0,none
598235918,132.2763340090921,18.316106770833333,0,0,none
598235951,120.86503321967629,20.967239583333335,0,0,none
598235985,119.83117786096282,23.567747395833333,0,0,none
598236018,176.59192108983981,23.5798046875,0,0,none
598236051,247.21529679640724,20.159739583333334,0,0,none
598236085,1043.8355649191526,14.086770833333333,0,0,none
598236118,1049.879213056585,5.098203125,1,1,none
598236151,1053.5886513485466,7.635234375,0,0,none
598236185,766.8019608493618,7.958828125,0,0,none
598236218,589.5207733130947,11.42625,0,0,none
598236251,565.2625381501766,12.128190104166666,0,0,none
598236285,573.4255560425051,11.270455729166667,0,0,none
598236318,592.6063918896076,10.468528645833333,0,0,none
598236351,551.4064725067042,9.8366796875,0,0,none
598236385,488.6801911342441,11.135911458333334,0,0,none
598236418,250.1645112737296,15.644401041666667,0,0,none
598236451,198.30927646940222,19.572890625,0,0,none
598236485,189.73282174243153,25.262786458333334,0,0,none
598236518,288.5454369315348,24.797786458333334,0,0,none
598236551,423.2743572294371,14.799869791666667,0,0,none
598236585,165.78961987631874,25.014609375,0,0,none
598236618,204.62684250436018,27.0596875,0,0,none
598236651,193.14186647355248,24.186158854166667,0,0,none
598236685,204.01759169453524,28.05856770833333,0,0,none
598236718,115.31615570023372,28.925768229166668,0,0,none
598236751,95.48642994078386,32.823671875,0,0,none
598236785,91.51817659804621,34.643125,0,0,none
598236818,188.43600733838792,37.9829296875,0,0,none
598236851,184.77498149159496,29.849596354166668,0,0,none
598236885,141.54762592044267,28.952760416666667,0,0,none
598236918,170.56425185616726,27.531901041666668,0,0,none
598236951,379.14313645990444,21.465963541666667,0,0,none
598236985,357.5631007334561,16.097513020833333,0,0,none
598237018,482.20037773012723,16.471888020833333,0,0,none
598237051,959.2849022694957,12.634622395833333,0,0,none
598237085,505.83489989089264,9.6988671875,0,0,none
598237118,296.8632390405118,15.757252604166666,0,0,none
598237151,357.13366358609005,16.36140625,0,0,none
598237185,766.3635076104797,11.239791666666667,0,0,none
598237218,430.56203887173365,10.561393229166667,0,0,none
598237251,183.25319705133745,15.819791666666667,0,0,none
598237285,242.36822288841964,15.889739583333334,0,0,none
598237318,344.6244418336025,12.5112109375,0,0,none
598237351,228.53557315260966,12.712135416666667,0,0,none
598237385,327.0833512784769,13.489140625,0,0,none
598237418,513.0715480356208,12.006796875,0,0,none
598237451,419.4618127839092,11.895494791666666,0,0,none
598237485,433.58140032812486,13.181419270833333,0,0,none
598237518,598.9471275264864,11.002734375,0,0,none
598237551,693.7919165711783,8.605768229166667,0,0,none
598237585,743.2761889076336,7.7255078125,0,0,none
598237618,841.4528853067415,7.364283854166667,0,0,none
598237651,787.1349358952147,6.689192708333334,0,0,none
598237685,363.4884780771354,13.356302083333333,0,0,none
598237718,605.316860919533,11.7873828125,0,0,none
598237751,771.2698155383025,8.898984375,0,0,none
598237785,810.6174288735591,7.915911458333333,0,0,none
598237818,851.9683580904493,7.68359375,0,0,none
598237851,863.4044369957268,7.196184895833333,0,0,none
598237885,780.8051470294943,8.188111979166667,0,0,none
598237918,723.4048746143205,9.429635416666667,0,0,none
598237951,340.7680502915816,11.623489583333333,0,0,none
598237985,328.3937394047519,11.661497395833333,0,0,none
598238018,378.0849247977205,12.801184895833334,0,0,none
598238051,626.6955024675252,9.795143229166667,0,0,none
598238085,454.93557468412087,9.886002604166666,0,0,none
598238118,262.6876257794108,11.852122395833334,0,0,none
598238151,207.72522873182248,15.938346354166667,0,0,none
598238185,222.34058351141155,15.761966145833334,0,0,none
598238218,225.97028541416077,19.198385416666667,0,0,none
598238251,121.12897518160965,22.148736979166667,0,0,none
598238285,159.59984743728216,23.050950520833332,0,0,none
598238318,590.5910756674178,15.378958333333333,0,0,none
598238351,872.1148408789032,7.3858854166666665,0,0,none
598238385,712.1498792461233,5.0500390625,1,1,none
598238418,750.7978814521572,8.288658854166666,0,0,none
598238451,321.32499281342314,11.1615625,0,0,none
598238485,745.4172737193566,8.391940104166666,0,0,none
598238518,809.0737120435048,8.087981770833334,0,0,none
598238551,914.5854723624628,4.527799479166666,1,1,none
598238585,825.8694186237308,4.06953125,1,2,none
598238618,144.6862924481389,14.383997395833333,0,0,none
598238651,135.3731149214235,20.840872395833333,0,0,none
598238685,487.22120093753307,15.919075520833333,0,0,none
598238718,256.16440493438176,9.2653515625,0,0,none
598238751,266.3162200060362,12.367760416666666,0,0,none
598238785,222.7168446733219,13.314921875,0,0,none
598238818,585.8314538004314,9.901028645833334,0,0,none
598238851,122.02075072956329,14.9853515625,0,0,none
598238885,116.49991173568249,26.502161458333333,0,0,none
598238918,348.0073317390883,16.807317708333333,0,0,none
598238951,375.71452177067226,9.425963541666667,0,0,none
598238985,193.69580326354293,12.323697916666667,0,0,none
598239018,110.03344129291335,15.05625,0,0,none
598239051,228.15218276701924,16.582682291666668,0,0,none
598239085,442.341653489658,14.058346354166666,0,0,none
598239118,476.28760789648715,10.303828125,0,0,none
598239151,445.4401164166307,10.682330729166667,0,0,none
598239185,163.5789069144016,11.670963541666667,0,0,none
598239218,320.941522884606,11.522369791666666,0,0,none
598239251,550.1611343125123,7.7169401041666665,0,0,none
598239285,521.8909876354998,10.0803125,0,0,none
598239318,197.69024634735402,17.348203125,0,0,none
598239351,121.76309002911366,19.78317708333333,0,0,none
598239385,180.38048969282323,17.762994791666667,0,0,none
598239418,343.11778304376986,16.518684895833335,0,0,none
598239451,384.47484293681174,17.63104166666667,0,0,none
598239485,404.84543550560903,16.539674479166667,0,0,none
598239518,471.5498118042895,15.935247395833333,0,0,none
598239551,402.95779864727916,16.2215625,0,0,none
598239585,366.39375383474857,18.9857421875,0,0,none
598239618,92.62724907775603,23.8592578125,0,0,none
598239651,265.2726175567848,26.459505208333333,0,0,none
598239685,253.9854392763674,26.115403645833332,0,0,none
598239718,567.4549744691432,20.788502604166666,0,0,none
598239751,894.1481788261483,10.768671875,0,0,none
598239785,814.709915423879,10.661302083333334,0,0,none
598239818,385.8138193569263,16.4199609375,0,0,none
598239851,313.35564346708395,19.315559895833335,0,0,none
598239885,286.6040123689135,19.337799479166666,0,0,none
598239918,237.4577709325237,22.086315104166665,0,0,none
598239951,114.76754338557542,24.077721354166666,0,0,none
598239985,272.25550730190236,22.0053125,0,0,none
598240018,255.84702659709555,23.144921875,0,0,none
598240051,267.9669846667752,23.082330729166667,0,0,none
598240085,294.15538307338096,20.197981770833334,0,0,none
598240118,444.97495350341393,16.365690104166667,0,0,none
598240151,449.69474707074767,14.802552083333333,0,0,none
598240185,545.8041470114875,12.833385416666667,0,0,none
598240218,441.9265063655699,10.635677083333333,0,0,none
598240251,693.9095320303412,10.518046875,0,0,none
598240285,760.7165142416567,11.0347265625,0,0,none
598240318,661.2241351009234,11.110520833333334,0,0,none
598240351,319.49900366595796,11.402799479166667,0,0,none
598240385,219.9996304743496,13.818815104166667,0,0,none
598240418,260.03081398552484,14.052005208333334,0,0,none
598240451,396.418417803045,11.183541666666667,0,0,none
598240485,302.6183473864211,9.97375,0,0,none
598240518,258.4381657693477,10.438619791666667,0,0,none
598240551,409.0529762430594,10.7629296875,0,0,none
598240585,356.753987828457,10.753645833333334,0,0,none
598240618,358.17065258505556,11.9783203125,0,0,none
598240651,565.1328599671183,11.365260416666667,0,0,none
598240685,858.2036926568142,10.762747395833333,0,0,none
598240718,880.4459622134756,9.1112109375,0,0,none
598240751,1192.087000865131,8.6063671875,0,0,none
598240785,1208.6134612620413,7.830182291666667,0,0,none
598240818,1118.2753144778737,9.631770833333333,0,0,none
598240851,725.2908755066954,10.006666666666666,0,0,none
598240885,436.4722198654066,12.655794270833333,0,0,none
598240918,121.28794792824814,14.748619791666666,0,0,none
598240951,241.30376925897926,16.88669270833333,0,0,none
598240985,376.71486607053913,10.6680078125,0,0,none
598241018,197.38973837655598,12.048255208333334,0,0,none
598241051,41.31927077000046,16.053229166666668,0,0,none
598241085,61.15566011182393,21.358203125,0,0,none
598241118,19.361290956745957,21.011119791666665,0,0,none
598241151,16.010117409475047,31.3290234375,0,0,none
598241185,48.258834469365965,29.937044270833333,0,0,none
598241218,42.78758780681595,23.9103515625,0,0,none
598241251,29.534715351842717,23.760416666666668,0,0,none
598241285,97.62114835027191,16.1961328125,0,0,none
598241318,47.7845636797568,17.975091145833332,0,0,none
598241351,34.23422363923197,22.4265234375,0,0,none
598241385,24.321067791484626,27.012981770833335,0,0,none
598241418,35.690731160046504,27.871848958333334,0,0,none
598241451,128.92983888632202,28.843893229166667,0,0,none
598241485,58.149108970332,20.422643229166667,0,0,none
